entity_text,entity_label,normalized_entity,source_url,sentence
Spencer Gore,PERSON,Spencer Gore,https://en.wikipedia.org/wiki/Wimbledon_Championships,"Spencer Gore, an Old Harrovian rackets player, defeated William Marshall 6–1, 6–2 and 6–4 in 48 minutes."
SporTV,ORG,SporTV,https://en.wikipedia.org/wiki/Wimbledon_Championships,"In Brazil, SporTV had exclusive rights to the broadcast, but now it only airs on ESPN and Disney+."
Sportcal,ORG,Sportcal,https://en.wikipedia.org/wiki/French_Open,Sportcal.
Sportico,ORG,Sportico,https://en.wikipedia.org/wiki/Carlos_Alcaraz,Sportico estimated that Alcaraz was the world's tenth highest-paid athlete from endorsements (excluding prize money) in 2025.[318]
Sportico.com,ORG,Sportico.com,https://en.wikipedia.org/wiki/Novak_Djokovic,Sportico.com.
Sporting Life,ORG,Sporting Life,https://en.wikipedia.org/wiki/Rafael_Nadal,Sporting Life.
Sporting News,ORG,Sporting News,https://en.wikipedia.org/wiki/Novak_Djokovic,"Some media outlets, including Reuters, Sports Illustrated,[564] ESPN, Marca,[565][566] Forbes,[567] Tennis World USA,[568] Australian Broadcasting Corporation,[569] and Sporting News have named Djokovic the greatest male tennis player in history.[570]"
Sportklub,ORG,Sportklub,https://en.wikipedia.org/wiki/Novak_Djokovic,Sportklub (in Serbian).
Sports,ORG,Sports,https://en.wikipedia.org/wiki/French_Open,Essentially Sports.
Sports,ORG,Sports,https://en.wikipedia.org/wiki/Rafael_Nadal,Sports.
Sports Business Journal,ORG,Sports Business Journal,https://en.wikipedia.org/wiki/French_Open,Sports Business Journal.
Sports Business Journal,ORG,Sports Business Journal,https://en.wikipedia.org/wiki/US_Open_(tennis),"- ""Sky Sports taking back U.S. Open rights in U.K."" Sports Business Journal."
Sports Illustrated,ORG,Sports Illustrated,https://en.wikipedia.org/wiki/Australian_Open,Sports Illustrated.
Sports Illustrated,ORG,Sports Illustrated,https://en.wikipedia.org/wiki/Carlos_Alcaraz,Sports Illustrated.
Sports Illustrated,ORG,Sports Illustrated,https://en.wikipedia.org/wiki/Grand_Slam_(tennis),"Curry Kirkpatrick of Sports Illustrated wrote ""Whether the Slam was Grand or Bland or a commercial sham tainted with an asterisk the size of a tennis ball, Martina Navratilova finally did it.""[139"
Sports Illustrated,ORG,Sports Illustrated,https://en.wikipedia.org/wiki/Grand_Slam_(tennis),Sports Illustrated.
Sports Illustrated,ORG,Sports Illustrated,https://en.wikipedia.org/wiki/Novak_Djokovic,Sports Illustrated.
Sports Illustrated,ORG,Sports Illustrated,https://en.wikipedia.org/wiki/Novak_Djokovic,"""Novak Djokovic's French Open win cements GOAT status – Sports Illustrated""."
Sports Illustrated,ORG,Sports Illustrated,https://en.wikipedia.org/wiki/Rafael_Nadal,Sports Illustrated.
Sports Illustrated,ORG,Sports Illustrated,https://en.wikipedia.org/wiki/US_Open_(tennis),Sports Illustrated.
"Sports Illustrated,[564",ORG,"Sports Illustrated,[564",https://en.wikipedia.org/wiki/Novak_Djokovic,"Some media outlets, including Reuters, Sports Illustrated,[564] ESPN, Marca,[565][566] Forbes,[567] Tennis World USA,[568] Australian Broadcasting Corporation,[569] and Sporting News have named Djokovic the greatest male tennis player in history.[570]"
SportsMint Media,ORG,SportsMint Media,https://en.wikipedia.org/wiki/Carlos_Alcaraz,SportsMint Media.
Sportsfeatures.com,ORG,Sportsfeatures.com,https://en.wikipedia.org/wiki/Novak_Djokovic,Sportsfeatures.com.
Sportskeeda,ORG,Sportskeeda,https://en.wikipedia.org/wiki/French_Open,Sportskeeda.
Sportskeeda,ORG,Sportskeeda,https://en.wikipedia.org/wiki/Novak_Djokovic,Sportskeeda.
Sportslumo,ORG,Sportslumo,https://en.wikipedia.org/wiki/Grand_Slam_(tennis),Sportslumo.
Sportstar,ORG,Sportstar,https://en.wikipedia.org/wiki/Carlos_Alcaraz,Sportstar. 18 February 2024.
Sportstar,ORG,Sportstar,https://en.wikipedia.org/wiki/Grand_Slam_(tennis),Sportstar.
Sportstar,ORG,Sportstar,https://en.wikipedia.org/wiki/Novak_Djokovic,"- Sportstar, Team (11 July 2021)."
Sportstar,ORG,Sportstar,https://en.wikipedia.org/wiki/Novak_Djokovic,Sportstar.
Squash,ORG,Squash,https://en.wikipedia.org/wiki/Wimbledon_Championships,Squash brand's sponsorship deal with tennis championships was one of the long
Srdjan,PERSON,Srdjan,https://en.wikipedia.org/wiki/Novak_Djokovic,"Over time, the company, whose day-to-day operations are mostly handled by Novak's father, Srdjan, and uncle Goran, expanded its activities into real estate, sports/entertainment event organization, and sports apparel distribution.[456]"
Srdjan Djokovic,PERSON,Srdjan Djokovic,https://en.wikipedia.org/wiki/Novak_Djokovic,"Early and personal life Novak Djokovic was born on 22 May 1987 in Belgrade, SR Serbia, SFR Yugoslavia, to Dijana (née Žagar) and Srdjan Djokovic."
Sriram,PERSON,Sriram,https://en.wikipedia.org/wiki/Novak_Djokovic,"- Sriram, Arvind (23 June 2020)."
Stakhovsky,PERSON,Stakhovsky,https://en.wikipedia.org/wiki/Wimbledon_Championships,"In an interview Stakhovsky intimated that it is not uncommon for lower-ranked players to be in financial debt after playing certain tour events, if they had a poor result.[145"
Stan,PERSON,Stan,https://en.wikipedia.org/wiki/Novak_Djokovic,"- ""RG rewind: Stan shines in star-studded 2003 boys' draw - Roland-Garros 2026 - The official site""."
Stan Sport,ORG,Stan Sport,https://en.wikipedia.org/wiki/US_Open_(tennis),"Continental Europe – Eurosport - Latin America & Caribbean – ESPN International - Middle East & North Africa – beIN Sports[71] - Southern Africa – SuperSport - Indian Subcontinent – Star Sports - Southeast Asia – SPOTV - Oceania – ESPN International Exceptions - UK and Ireland – Prime Video (2022), Sky Sports (from 2023)[72][73] - Australia – Nine Network and Stan Sport - Canada – TSN and RDS (ABC is available in selected areas closer to the border) - China – CCTV and iQIYI - Japan – Wowow - Pakistan – PTV Sports[74] - South Korea – JTBC Source[75] Sources:"
Stan Wawrinka,PERSON,Stan Wawrinka,https://en.wikipedia.org/wiki/2021_US_Open_%E2%80%93_Men%27s_singles,"- ‡ Stan Wawrinka (29)[9] → replaced by Andy Murray (104) - ‡ Roger Federer (9)[10] → replaced by Tallon Griekspoor (105) - ‡ Borna Ćorić (33)[11] → replaced by Mackenzie McDonald (106) - ‡ Kyle Edmund (85)[12] → replaced by Denis Kudla (107) - ‡ Dominic Thiem (6)[13] → replaced by Carlos Taberner (108) - ‡ Rafael Nadal (3)[14] → replaced by Salvatore Caruso (109) - ‡ Aljaž Bedene (58)[citation needed] → replaced by Taro Daniel (110)[i] - @ Milos Raonic (22)[15] → replaced by Bernabé Zapata Miralles (LL) - § Jo-Wilfried Tsonga (93) → replaced by Yūichi Sugita (LL) - § Gilles Simon (102) → replaced by Mikhail Kukushkin (LL) ‡ – withdrew from entry list before qualifying began @ – withdrew from entry list after qualifying began § – withdrew from main draw - Last direct acceptance - ""Daniil Medvedev ends Novak Djokovic's Grand Slam dreams""."
Stan Wawrinka,PERSON,Stan Wawrinka,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"Notably, Alcaraz (along with Stan Wawrinka) is one of two tennis players to hold a perfect major final record agai"
Stan Wawrinka,PERSON,Stan Wawrinka,https://en.wikipedia.org/wiki/French_Open,"On the other hand, notable players who have won multiple Grand Slam events and have won the French Open, includes Rafael Nadal, Björn Borg, Steffi Graf, Ivan Lendl, Monica Seles, Novak Djokovic, Mats Wilander, Serena Williams, Stan Wawrinka, Justine Henin and Chris Evert, showing proof of their great versatility."
Stan Wawrinka,PERSON,Stan Wawrinka,https://en.wikipedia.org/wiki/Novak_Djokovic,"At the Australian Open, he defeated Stan Wawrinka in a memorable fourth-round match lasting over five hours,[135] and went on to beat Andy Murray in the final to win a record third consecutive Australian Open title in the Open Era.[136]"
Stan Wawrinka,PERSON,Stan Wawrinka,https://en.wikipedia.org/wiki/Novak_Djokovic,"In the semifinals, he faced defending champion Stan Wawrinka, this time prevailing in 5 sets, and then beat Andy Murray in the final to win his 5th Australian Open title and 8th major overall.[163]"
Stan Wawrinka,PERSON,Stan Wawrinka,https://en.wikipedia.org/wiki/Novak_Djokovic,"However, he lost championship match to Stan Wawrinka in four sets.[171]"
Stan Wawrinka,PERSON,Stan Wawrinka,https://en.wikipedia.org/wiki/Novak_Djokovic,"Stan Wawrinka Djokovic and Stan Wawrinka have met 27 times, with Djokovic leading 21–6."
Stan Wawrinka,PERSON,Stan Wawrinka,https://en.wikipedia.org/wiki/Novak_Djokovic,"- ""Stan Wawrinka upsets Novak Djokovic"
Stan Wawrinka,PERSON,Stan Wawrinka,https://en.wikipedia.org/wiki/Novak_Djokovic,"- ""US Open: Novak Djokovic pulls out injured against Stan Wawrinka""."
Stan Wawrinka,PERSON,Stan Wawrinka,https://en.wikipedia.org/wiki/Novak_Djokovic,"- ""Novak Djokovic VS Stan Wawrinka | Head 2 Head | ATP Tour | Tennis""."
Stan Wawrinka,PERSON,Stan Wawrinka,https://en.wikipedia.org/wiki/Novak_Djokovic,"- ""Novak Djokovic vs Stan Wawrinka Head To Head"". SteveGTennis.com."
Stan Wawrinka,PERSON,Stan Wawrinka,https://en.wikipedia.org/wiki/Novak_Djokovic,"- ""Stan Wawrinka Solves Top-Seeded Novak Djokovic to Win Third Major Title""."
Stan Wawrinka,PERSON,Stan Wawrinka,https://en.wikipedia.org/wiki/Rafael_Nadal,"In July, Nadal beat Stan Wawrinka in the final of the clay-court Stuttgart Open.[101]"
Stan Wawrinka,PERSON,Stan Wawrinka,https://en.wikipedia.org/wiki/Rafael_Nadal,He lost in the quarterfinals of Rome to Stan Wawrinka in straight sets.[270]
Stan Wawrinka,PERSON,Stan Wawrinka,https://en.wikipedia.org/wiki/Rafael_Nadal,Nadal beat Stan Wawrinka to win a record tenth French Open title.
Stan Wawrinka,PERSON,Stan Wawrinka,https://en.wikipedia.org/wiki/Rafael_Nadal,"""French Open 2017 Final AS IT HAPPENED: Rafael Nadal beats Stan Wawrinka in stunning win""."
Stan Wawrinka,PERSON,Stan Wawrinka,https://en.wikipedia.org/wiki/Wimbledon_Championships,"The first full match played and completed under the roof featured Andy Murray and Stan Wawrinka, played on the same date."
Stan Wawrinka Djokovic,PERSON,Stan Wawrinka Djokovic,https://en.wikipedia.org/wiki/Novak_Djokovic,"Stan Wawrinka Djokovic and Stan Wawrinka have met 27 times, with Djokovic leading 21–6."
"Stan Wawrinka,[602][603",PERSON,"Stan Wawrinka,[602][603",https://en.wikipedia.org/wiki/Novak_Djokovic,"Other matches include the five-set 2013 Australian Open fourth round against Stan Wawrinka,[602][603] the 2018 Wimbledon semifinal against Nadal, which lasted five brutal sets played over two days,[604][605] the five-set 2019 Wimbledon final against Roger Federer, the l"
Stan Wawrinka.[220,PERSON,Stan Wawrinka.[220,https://en.wikipedia.org/wiki/Novak_Djokovic,"He lost in the semifinals of the Cincinnati Open to eventual champion Medvedev,[219] and retired injured in the fourth round of the US Open against Stan Wawrinka.[220]"
Stanimal,PERSON,Stanimal,https://en.wikipedia.org/wiki/Novak_Djokovic,"- ""Wawrinka v Djokovic: An epic third serve of Stanimal and the Djoker"". www.smh.com.au. 29 January 2015."
Stanislas Wawrinka,PERSON,Stanislas Wawrinka,https://en.wikipedia.org/wiki/Novak_Djokovic,"He won his fifth title of the year at the Vienna Open, defeating Stanislas Wawrinka in the final,[70] and finishing the year ranked No. 3.[71]"
Stanislas Wawrinka,PERSON,Stanislas Wawrinka,https://en.wikipedia.org/wiki/Novak_Djokovic,"At the Australian Open, he reached the quarterfinals with four straight-set wins before losing to Stanislas Wawrinka in five sets, ending his 25-match win streak in Melbourne and 14 consecutive Grand Slam semifinals.[154]"
Stanislas Wawrinka,PERSON,Stanislas Wawrinka,https://en.wikipedia.org/wiki/Novak_Djokovic,"- ""Stanislas Wawrinka Ousts Djokovic""."
Stanislas Wawrinka,PERSON,Stanislas Wawrinka,https://en.wikipedia.org/wiki/Novak_Djokovic,"""Stanislas Wawrinka stuns Novak Djokovic to win French Open""."
Stanislas Wawrinka,PERSON,Stanislas Wawrinka,https://en.wikipedia.org/wiki/Novak_Djokovic,"""Stanislas Wawrinka beats Novak Djokovic: as it happened""."
Stanislas Wawrinka,PERSON,Stanislas Wawrinka,https://en.wikipedia.org/wiki/Novak_Djokovic,"- ""Novak Djokovic beats Stanislas Wawrinka to reach Australian Open final – as it happened""."
Stanislas Wawrinka,PERSON,Stanislas Wawrinka,https://en.wikipedia.org/wiki/Rafael_Nadal,"In the final, he faced Stanislas Wawrinka, against whom he entered the match with a 12–0 record."
Stanislas Wawrinka,PERSON,Stanislas Wawrinka,https://en.wikipedia.org/wiki/Rafael_Nadal,"- ""Rafael Nadal downs Stanislas Wawrinka in Madrid for fifth 2013 title""."
Stanislas Wawrinka,PERSON,Stanislas Wawrinka,https://en.wikipedia.org/wiki/Wimbledon_Championships,The first match to be played in its entirety under the new roof took place between Andy Murray and Stanislas Wawrinka on 29 June 2009.
Star Sports,ORG,Star Sports,https://en.wikipedia.org/wiki/Australian_Open,"In the Asia–Pacific region, the tournament is broadcast on five television networks in China, including national broadcaster CCTV, provincial networks Beijing TV, Shanghai Dragon TV and Guangdong TV and English language Star Sports, as well as online on iQIYI Sports."
Star Sports,ORG,Star Sports,https://en.wikipedia.org/wiki/French_Open,"Star Sports had the exclusive broadcast rights of the French Open, up until the 2021 edition.[67]"
Star Sports,ORG,Star Sports,https://en.wikipedia.org/wiki/French_Open,"- ""Star Sports tightens grip on tennis; bags broadcast rights for next five French Opens""."
Star Sports,ORG,Star Sports,https://en.wikipedia.org/wiki/US_Open_(tennis),"Continental Europe – Eurosport - Latin America & Caribbean – ESPN International - Middle East & North Africa – beIN Sports[71] - Southern Africa – SuperSport - Indian Subcontinent – Star Sports - Southeast Asia – SPOTV - Oceania – ESPN International Exceptions - UK and Ireland – Prime Video (2022), Sky Sports (from 2023)[72][73] - Australia – Nine Network and Stan Sport - Canada – TSN and RDS (ABC is available in selected areas closer to the border) - China – CCTV and iQIYI - Japan – Wowow - Pakistan – PTV Sports[74] - South Korea – JTBC Source[75] Sources:"
Star Sports,ORG,Star Sports,https://en.wikipedia.org/wiki/Wimbledon_Championships,"In India and its Subcontinental region, it is broadcast on Star Sports."
State Library Victoria,ORG,State Library Victoria,https://en.wikipedia.org/wiki/Australian_Open,State Library Victoria.
Staten Island,GPE,Staten Island,https://en.wikipedia.org/wiki/US_Open_(tennis),"The 1888 and the 1889 men's doubles events were played at the Staten Island Cricket Club in Livingston, Staten Island, New York.[9]"
Stathi,PERSON,Stathi,https://en.wikipedia.org/wiki/Australian_Open,"- Paxinos, Stathi (20 November 2007)."
Statista,ORG,Statista,https://en.wikipedia.org/wiki/Grand_Slam_(tennis),Statista.
Stef,PERSON,Stef,https://en.wikipedia.org/wiki/Rafael_Nadal,"At Madrid, he lost to Stef"
Stefan Edberg,PERSON,Stefan Edberg,https://en.wikipedia.org/wiki/French_Open,"Other notable players who have won multiple Grand Slam events but have never won the French Open, includes John McEnroe, Jimmy Connors, John Newcombe, Venus Williams, Stefan Edberg, Virginia Wade, Boris Becker, Andy Murray, Louise Brough, and Martina"
Stefanos Tsitsipas,PERSON,Stefanos Tsitsipas,https://en.wikipedia.org/wiki/2021_US_Open_%E2%80%93_Men%27s_singles,"By defeating world No. 3 Stefanos Tsitsipas in the third round, Carlos Alcaraz became the youngest man to beat a top 3 ranked-player in singles at the US Open since the inception of the ATP rankings in 1973."
Stefanos Tsitsipas,PERSON,Stefanos Tsitsipas,https://en.wikipedia.org/wiki/2021_US_Open_%E2%80%93_Men%27s_singles,Novak Djokovic (final) - 2. Daniil Medvedev (champion) - 3. Stefanos Tsitsipas (third round) - 4. Alexander Zverev (semifinals) - 5. Andrey Rublev (third round) - 6.
Stefanos Tsitsipas,PERSON,Stefanos Tsitsipas,https://en.wikipedia.org/wiki/2022_French_Open_%E2%80%93_Men%27s_singles,"a]Daniil Medvedev (fourth round) - 3. Alexander Zverev (semifinals, retired) - 4. Stefanos Tsitsipas (fourth round) - 5."
Stefanos Tsitsipas,PERSON,Stefanos Tsitsipas,https://en.wikipedia.org/wiki/2022_French_Open_%E2%80%93_Men%27s_singles,"""French Open 2022: Daniil Medvedev and Stefanos Tsitsipas suffer shock exits at Roland Garros""."
Stefanos Tsitsipas,PERSON,Stefanos Tsitsipas,https://en.wikipedia.org/wiki/2022_French_Open_%E2%80%93_Men%27s_singles,"- ""Holger Rune Shocks Stefanos Tsitsipas To Continue Dream Run""."
Stefanos Tsitsipas,PERSON,Stefanos Tsitsipas,https://en.wikipedia.org/wiki/2023_Wimbledon_Championships_%E2%80%93_Men%27s_singles,He lost in the second round to Stefanos Tsitsipas.
Stefanos Tsitsipas,PERSON,Stefanos Tsitsipas,https://en.wikipedia.org/wiki/2023_Wimbledon_Championships_%E2%80%93_Men%27s_singles,Stefanos Tsitsipas (fourth round) - 6.
Stefanos Tsitsipas,PERSON,Stefanos Tsitsipas,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"In the third round of the US Open, Alcaraz defeated world No. 3 Stefanos Tsitsipas in a dramatic fifth-set tiebreak on Arthur Ashe Stadium.[63]"
Stefanos Tsitsipas,PERSON,Stefanos Tsitsipas,https://en.wikipedia.org/wiki/Carlos_Alcaraz,Alcaraz beat top seed Stefanos Tsitsipas in the quarterfinals of the Barcelona Open to enter the world top 10 for the first time on 25 April 2022.[81][82]
Stefanos Tsitsipas,PERSON,Stefanos Tsitsipas,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"Prior to the US Open, Alcaraz, Rafael Nadal, Casper Ruud, Daniil Medvedev, and Stefanos Tsitsipas were all in contention to take over the world No. 1 ranking."
Stefanos Tsitsipas,PERSON,Stefanos Tsitsipas,https://en.wikipedia.org/wiki/Carlos_Alcaraz,He defeated Stefanos Tsitsipas in the final of the Barcelona Open to defend his title without dropping a set.[128]
Stefanos Tsitsipas,PERSON,Stefanos Tsitsipas,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"- ""Carlos Alcaraz Records Biggest Career Win, Shocks Stefanos Tsitsipas in US Open Thriller""."
Stefanos Tsitsipas,PERSON,Stefanos Tsitsipas,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"- ""ATP Barcelona: Carlos Alcaraz downs Stefanos Tsitsipas and writes history"". 22 April 2022."
Stefanos Tsitsipas,PERSON,Stefanos Tsitsipas,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"- ""Carlos Alcaraz beats Stefanos Tsitsipas in Barcelona Open thriller to guarantee spot in world's top-10""."
Stefanos Tsitsipas,PERSON,Stefanos Tsitsipas,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"- ""Barcelona Open: Carlos Alcaraz beats Stefanos Tsitsipas to retain title""."
Stefanos Tsitsipas,PERSON,Stefanos Tsitsipas,https://en.wikipedia.org/wiki/Novak_Djokovic,"Djokovic then claimed his fifth title at the Dubai Championships, defeating Stefanos Tsitsipas in the final.[229][230"
Stefanos Tsitsipas,PERSON,Stefanos Tsitsipas,https://en.wikipedia.org/wiki/Novak_Djokovic,"He suffered early losses at the Monte-Carlo Masters (to Dan Evans)[243] and Serbia Open (to Aslan Karatsev),[244] and reached the final of the Italian Open, defeating Stefanos Tsitsipas and Lorenzo Sonego, before losing to Rafael Nadal."
Stefanos Tsitsipas,PERSON,Stefanos Tsitsipas,https://en.wikipedia.org/wiki/Novak_Djokovic,"A week later, he won the Italian Open, his sixth title there and a record-extending 38th Masters crown, after defeating Stefanos Tsitsipas in the final."
Stefanos Tsitsipas,PERSON,Stefanos Tsitsipas,https://en.wikipedia.org/wiki/Novak_Djokovic,"At the Australian Open, despite a hamstring issue,[281] he defeated Stefanos Tsitsipas in the final to claim a record-extending 10th title and reclaim the No. 1 ranking.[282][283]"
Stefanos Tsitsipas,PERSON,Stefanos Tsitsipas,https://en.wikipedia.org/wiki/Novak_Djokovic,"At the 2024 Summer Olympics, Djokovic defeated Matthew Ebden, Rafael Nadal, Dominik Koepfer, Stefanos Tsitsipas, and Lorenzo Musetti to reach his first Olympic final.[303]"
Stefanos Tsitsipas,PERSON,Stefanos Tsitsipas,https://en.wikipedia.org/wiki/Novak_Djokovic,"- ""Novak Djokovic defeats Stefanos Tsitsipas for Dubai title""."
Stefanos Tsitsipas,PERSON,Stefanos Tsitsipas,https://en.wikipedia.org/wiki/Novak_Djokovic,"""Dubai Tennis Championships: Novak Djokovic beats Stefanos Tsitsipas in final""."
Stefanos Tsitsipas,PERSON,Stefanos Tsitsipas,https://en.wikipedia.org/wiki/Novak_Djokovic,"""Novak Djokovic rallies to beat Stefanos Tsitsipas in epic French Open final""."
Stefanos Tsitsipas,PERSON,Stefanos Tsitsipas,https://en.wikipedia.org/wiki/Novak_Djokovic,"""Stefanos Tsitsipas believes most players respect Novak Djokovic's vaccine choice""."
Stefanos Tsitsipas,PERSON,Stefanos Tsitsipas,https://en.wikipedia.org/wiki/Rafael_Nadal,"He won his 11th title in Barcelona, beating Stefanos Tsitsipas in straight sets, becoming the first player in the Open Era to win 400 matches on clay and hard.[303][304]"
Stefanos Tsitsipas,PERSON,Stefanos Tsitsipas,https://en.wikipedia.org/wiki/Rafael_Nadal,"At the Australian Open, Nadal lost in the quarterfinals to world No. 5 Stefanos Tsitsipas, despite being two sets to love up.[341]"
Stefanos Tsitsipas,PERSON,Stefanos Tsitsipas,https://en.wikipedia.org/wiki/Rafael_Nadal,"On 25 April, Nadal won a record-extending twelfth Barcelona Open trophy with a three-set victory over Stefanos Tsitsipas in the final, saving a championship point in the third set.[343]"
Stefanos Tsitsipas,PERSON,Stefanos Tsitsipas,https://en.wikipedia.org/wiki/Rafael_Nadal,"- ""Stefanos Tsitsipas stuns Rafael Nadal in Madrid""."
Stefanos Tsitsipas,PERSON,Stefanos Tsitsipas,https://en.wikipedia.org/wiki/Rafael_Nadal,"- ""Rafael Nadal Saves M.P., Beats Stefanos Tsitsipas For 12th Barcelona Title | ATP Tour | Tennis"". ATP Tour."
Stefanos Tsitsipas,PERSON,Stefanos Tsitsipas,https://en.wikipedia.org/wiki/Wimbledon_Championships,"- ""Wimbledon crowd boo Stefanos Tsitsipas as Andy Murray match reaches curfew""."
Stefanos Tsitsipas',PERSON,Stefanos Tsitsipas',https://en.wikipedia.org/wiki/2022_French_Open_%E2%80%93_Men%27s_singles,"Stefanos Tsitsipas' fourth-round loss guaranteed a first-time French Open finalist from the bottom half of the draw, with Ruud emerging as that finalist.[15]"
Stefanos Tsitsipas.[213,PERSON,Stefanos Tsitsipas.[213,https://en.wikipedia.org/wiki/Novak_Djokovic,"During the Madrid Open, he celebrated his 250th week at world number 1 in the ATP rankings[212] and won the title by defeating Stefanos Tsitsipas.[213]"
Steffi Graf,PERSON,Steffi Graf,https://en.wikipedia.org/wiki/French_Open,"On the other hand, notable players who have won multiple Grand Slam events and have won the French Open, includes Rafael Nadal, Björn Borg, Steffi Graf, Ivan Lendl, Monica Seles, Novak Djokovic, Mats Wilander, Serena Williams, Stan Wawrinka, Justine Henin and Chris Evert, showing proof of their great versatility."
Steffi Graf,PERSON,Steffi Graf,https://en.wikipedia.org/wiki/French_Open,", the male players who have won both the French Open and Wimbledon, played on faster grass courts, are Rod Laver, Jan Kodeš, Björn Borg, Andre Agassi, Rafael Nadal, Roger Federer, Novak Djokovic and Carlos Alcaraz, for the female players those are Evonne Goolagong Cawley, Margaret Court, Billie Jean King, Chris Evert, Martina Navratilova, Steffi Graf, Serena Williams, Iga Swiatek, Maria Sharapova, Garbiñe Muguruza, Simona Halep and Ashleigh Barty."
Steffi Graf,PERSON,Steffi Graf,https://en.wikipedia.org/wiki/Grand_Slam_(tennis),"""[1] Combining the Grand Slam and the non-calendar-year Grand Slam, only eight singles players on 11 occasions achieved the feat of being the reigning champion of all four majors, three men (Don Budge, Rod Laver, Novak Djokovic)[141] and five women (Maureen Connolly, Margaret Court, Martina Navratilova, Steffi Graf, Serena Williams).[142]"
Steffi Graf,PERSON,Steffi Graf,https://en.wikipedia.org/wiki/Grand_Slam_(tennis),"In singles, nine men (Fred Perry, Don Budge, Roy Emerson, Rod Laver, Andre Agassi, Roger Federer, Rafael Nadal, Novak Djokovic and Carlos Alcaraz) and ten women (Maureen Connolly, Doris Hart, Shirley Fry Irvin, Margaret Court, Billie Jean King, Chris Evert, Martina Navratilova, Steffi Graf, Serena Williams, and Maria Sharapova) have completed a Career Grand Slam.[2]"
Steffi Graf,PERSON,Steffi Graf,https://en.wikipedia.org/wiki/Grand_Slam_(tennis),"The achievement was first established in 1988,[154][155] when Steffi Graf won all the aforementioned titles in singles."
Steffi Graf,PERSON,Steffi Graf,https://en.wikipedia.org/wiki/Grand_Slam_(tennis),"In singles three men (Andre Agassi, Rafael Nadal and Novak Djokovic) and two women (Steffi Graf and Serena Williams) have completed the Career Golden Slam.[163][160]"
Steffi Graf,PERSON,Steffi Graf,https://en.wikipedia.org/wiki/Grand_Slam_(tennis),"Steffi Graf is currently the only one to achieve it, with her Golden Slam in 1988 following her victory at the year-end championship in 1987.[167][168]"
Steffi Graf,PERSON,Steffi Graf,https://en.wikipedia.org/wiki/Grand_Slam_(tennis),In singles two men (Andre Agassi and Novak Djokovic) and two women (Steffi Graf and Serena Williams) have completed the Career Super Slam.[169][170]
Steffi Graf,PERSON,Steffi Graf,https://en.wikipedia.org/wiki/Grand_Slam_(tennis),"Only a handful of players were able to achieve it multiple times,[181][182] with Steffi Graf being the singles player that achieved it the most, winning on each surface at least 6 times.[183][184]"
Steffi Graf,PERSON,Steffi Graf,https://en.wikipedia.org/wiki/Grand_Slam_(tennis),"- ""The day Steffi Graf won the ""Golden Grand Slam""."
Steffi Graf,PERSON,Steffi Graf,https://en.wikipedia.org/wiki/Grand_Slam_(tennis),"""Golden Slam winners: Tennis aces Steffi Graf, Ser"
Steffi Graf,PERSON,Steffi Graf,https://en.wikipedia.org/wiki/Grand_Slam_(tennis),"Meaning and why Olympic defeat means Novak Djokovic cannot match Steffi Graf feat""."
Steffi Graf,PERSON,Steffi Graf,https://en.wikipedia.org/wiki/Wimbledon_Championships,"The Club tested the new roof at an event called A Centre Court Celebration on Sunday, 17 May 2009, which featured exhibition matches involving Andre Agassi, Steffi Graf, Kim Clijsters, and Tim Henman."
Steffi Graf's,PERSON,Steffi Graf's,https://en.wikipedia.org/wiki/Grand_Slam_(tennis),"- ""Steffi Graf's 1988 Golden Slam – an unprecedented achievement""."
Steinberg,PERSON,Steinberg,https://en.wikipedia.org/wiki/French_Open,"- Steinberg, Brian (7 June 2024)."
Steinberg,PERSON,Steinberg,https://en.wikipedia.org/wiki/Novak_Djokovic,"- Steinberg, Jacob (16 July 2017)"
Stephanie,PERSON,Stephanie,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"- Livaudais, Stephanie (22 May 2022)."
Stephanie,PERSON,Stephanie,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"- Livaudais, Stephanie (28 May 2022)."
Stephanie Livaudais,PERSON,Stephanie Livaudais,https://en.wikipedia.org/wiki/Novak_Djokovic,"- Mattos, Stephanie Livaudais (12 January 2025)."
Stephen,PERSON,Stephen,https://en.wikipedia.org/wiki/Rafael_Nadal,"- Tignor, Stephen (20 June 2006)."
Stephen Bass,PERSON,Stephen Bass,https://en.wikipedia.org/wiki/Novak_Djokovic,"In November, Djokovic won the Prince Cup in Miami, defeating Stephen Bass in the final,[38] shortly before competing at the Junior Orange Bowl, where he reached the third round before losing to Marcos Baghdatis.[38]"
Steve,PERSON,Steve,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"- Keating, Steve (4 September 2021)."
Steve,PERSON,Steve,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"- Flink, Steve (9 June 2025)."
